,Country,Date,school_closures,workplace_closures,cancel_public_events,restrict_public_gathering,closure_public_transport,SHN_requirement,restriction_internal_movement,internation_travel_control,PI_Campaign,testing_policy,contact_tracing,Facial_Covering,Vaccine_policy,Confirmed_cases,Confirmed_Deathes
11073,China,2021-06-07,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11074,China,2021-06-08,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11075,China,2021-06-09,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11076,China,2021-06-10,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11077,China,2021-06-11,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11078,China,2021-06-12,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11079,China,2021-06-13,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11080,China,2021-06-14,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11081,China,2021-06-15,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11082,China,2021-06-16,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11083,China,2021-06-17,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11084,China,2021-06-18,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11085,China,2021-06-19,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11086,China,2021-06-20,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11087,China,2021-06-21,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11088,China,2021-06-22,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11089,China,2021-06-23,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11090,China,2021-06-24,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11091,China,2021-06-25,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11092,China,2021-06-26,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11093,China,2021-06-27,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11094,China,2021-06-28,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11095,China,2021-06-29,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11096,China,2021-06-30,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11097,China,2021-07-01,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11098,China,2021-07-02,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11099,China,2021-07-03,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11100,China,2021-07-04,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11101,China,2021-07-05,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11102,China,2021-07-06,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,937.0,1.0
11103,China,2021-07-07,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11104,China,2021-07-08,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11105,China,2021-07-09,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11106,China,2021-07-10,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11107,China,2021-07-11,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11108,China,2021-07-12,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11109,China,2021-07-13,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11110,China,2021-07-14,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11111,China,2021-07-15,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11112,China,2021-07-16,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11113,China,2021-07-17,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11114,China,2021-07-18,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11115,China,2021-07-19,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11116,China,2021-07-20,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11117,China,2021-07-21,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11118,China,2021-07-22,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11119,China,2021-07-23,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11120,China,2021-07-24,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11121,China,2021-07-25,1.0,1.0,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11122,China,2021-07-26,0.5,0.5,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11123,China,2021-07-27,0.5,0.5,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11124,China,2021-07-28,0.5,0.5,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11125,China,2021-07-29,0.5,0.5,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11126,China,2021-07-30,2.5,0.5,1.0,1.0,0.5,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11127,China,2021-07-31,2.5,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11128,China,2021-08-01,2.5,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,937.0,1.0
11129,China,2021-08-02,2.5,1.0,1.5,3.5,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11130,China,2021-08-03,2.5,1.0,1.5,3.5,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11131,China,2021-08-04,2.5,1.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11132,China,2021-08-05,2.0,1.5,2.0,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11133,China,2021-08-06,2.0,1.5,2.0,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11134,China,2021-08-07,2.0,1.5,2.0,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11135,China,2021-08-08,2.0,1.5,2.0,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11136,China,2021-08-09,2.0,1.5,2.0,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11137,China,2021-08-10,2.0,1.5,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11138,China,2021-08-11,2.0,1.5,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11139,China,2021-08-12,2.0,1.5,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11140,China,2021-08-13,2.0,1.5,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11141,China,2021-08-14,2.0,1.5,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11142,China,2021-08-15,2.0,1.5,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11143,China,2021-08-16,2.0,1.5,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11144,China,2021-08-17,2.0,1.5,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11145,China,2021-08-18,2.0,1.5,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11146,China,2021-08-19,2.0,1.0,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11147,China,2021-08-20,2.0,1.0,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11148,China,2021-08-21,2.0,1.0,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11149,China,2021-08-22,2.0,1.0,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11150,China,2021-08-23,2.0,1.0,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11151,China,2021-08-24,2.0,1.0,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11152,China,2021-08-25,2.0,1.0,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11153,China,2021-08-26,2.0,1.0,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11154,China,2021-08-27,2.0,1.0,1.5,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11155,China,2021-08-28,2.0,1.0,1.5,4.0,0.0,1.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11156,China,2021-08-29,2.0,1.0,1.5,4.0,0.0,1.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11157,China,2021-08-30,2.0,1.0,1.5,4.0,0.0,1.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11158,China,2021-08-31,2.0,1.0,1.5,4.0,0.0,1.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11159,China,2021-09-01,2.0,1.0,1.5,4.0,0.0,1.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11160,China,2021-09-02,2.0,1.0,1.5,4.0,0.0,1.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11161,China,2021-09-03,2.0,1.0,1.5,4.0,0.0,1.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11162,China,2021-09-04,2.0,1.0,1.5,4.0,0.0,1.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11163,China,2021-09-05,2.0,1.0,1.5,4.0,0.0,1.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11164,China,2021-09-06,2.0,1.0,1.5,4.0,0.0,1.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11165,China,2021-09-07,2.0,1.0,1.5,4.0,0.0,0.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11166,China,2021-09-08,2.0,1.0,1.5,4.0,0.0,0.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11167,China,2021-09-09,2.0,1.0,1.5,4.0,0.0,0.0,1.5,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11168,China,2021-09-10,2.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11169,China,2021-09-11,2.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11170,China,2021-09-12,2.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11171,China,2021-09-13,2.0,1.5,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11172,China,2021-09-14,2.0,1.5,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11173,China,2021-09-15,2.0,1.5,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11174,China,2021-09-16,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11175,China,2021-09-17,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11176,China,2021-09-18,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11177,China,2021-09-19,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11178,China,2021-09-20,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11179,China,2021-09-21,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11180,China,2021-09-22,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11181,China,2021-09-23,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11182,China,2021-09-24,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11183,China,2021-09-25,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11184,China,2021-09-26,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11185,China,2021-09-27,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11186,China,2021-09-28,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11187,China,2021-09-29,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11188,China,2021-09-30,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11189,China,2021-10-01,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11190,China,2021-10-02,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11191,China,2021-10-03,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11192,China,2021-10-04,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11193,China,2021-10-05,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11194,China,2021-10-06,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11195,China,2021-10-07,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11196,China,2021-10-08,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11197,China,2021-10-09,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11198,China,2021-10-10,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11199,China,2021-10-11,2.0,1.5,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11200,China,2021-10-12,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11201,China,2021-10-13,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11202,China,2021-10-14,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11203,China,2021-10-15,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11204,China,2021-10-16,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11205,China,2021-10-17,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11206,China,2021-10-18,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11207,China,2021-10-19,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11208,China,2021-10-20,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11209,China,2021-10-21,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11210,China,2021-10-22,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11211,China,2021-10-23,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11212,China,2021-10-24,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11213,China,2021-10-25,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11214,China,2021-10-26,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11215,China,2021-10-27,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11216,China,2021-10-28,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11217,China,2021-10-29,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,937.0,1.0
11218,China,2021-10-30,1.0,1.0,1.0,3.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,938.0,1.0
11219,China,2021-10-31,1.5,1.5,1.5,3.5,1.5,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,939.0,1.0
11220,China,2021-11-01,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,941.0,1.0
11221,China,2021-11-02,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,943.0,1.0
11222,China,2021-11-03,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,943.0,1.0
11223,China,2021-11-04,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,945.0,1.0
11224,China,2021-11-05,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,946.0,1.0
11225,China,2021-11-06,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,947.0,1.0
11226,China,2021-11-07,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,948.0,1.0
11227,China,2021-11-08,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,951.0,1.0
11228,China,2021-11-09,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,953.0,1.0
11229,China,2021-11-10,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,953.0,1.0
11230,China,2021-11-11,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,954.0,1.0
11231,China,2021-11-12,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,957.0,1.0
11232,China,2021-11-13,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11233,China,2021-11-14,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11234,China,2021-11-15,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11235,China,2021-11-16,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11236,China,2021-11-17,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11237,China,2021-11-18,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11238,China,2021-11-19,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11239,China,2021-11-20,1.5,1.5,1.5,3.5,1.5,0.5,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11240,China,2021-11-21,1.5,1.5,1.5,1.5,0.5,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11241,China,2021-11-22,1.5,1.5,1.5,1.5,0.5,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11242,China,2021-11-23,1.5,1.5,1.5,1.5,0.5,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11243,China,2021-11-24,1.5,1.5,1.5,1.5,0.5,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11244,China,2021-11-25,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11245,China,2021-11-26,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11246,China,2021-11-27,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11247,China,2021-11-28,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11248,China,2021-11-29,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11249,China,2021-11-30,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11250,China,2021-12-01,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11251,China,2021-12-02,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11252,China,2021-12-03,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11253,China,2021-12-04,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11254,China,2021-12-05,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11255,China,2021-12-06,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11256,China,2021-12-07,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11258,China,2021-12-09,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11259,China,2021-12-10,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11260,China,2021-12-11,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11261,China,2021-12-12,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11262,China,2021-12-13,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11263,China,2021-12-14,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11264,China,2021-12-15,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
11265,China,2021-12-16,1.0,1.0,1.0,1.5,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,959.0,1.0
